(001,708.66)
(002,708.66)
(003,708.66)
(004,708.66)
(005,708.66)
(006,708.66)
(007,708.66)
(008,708.66)
(009,708.66)
(010,708.66)
(011,708.66)
(012,708.66)
(013,708.66)
(014,680.31)
(015,680.31)
(016,680.31)
(017,680.31)
(018,680.31)
(019,680.31)
(020,680.31)
(021,680.31)
(022,680.31)
(023,680.31)
(024,680.31)
(025,680.31)
(026,680.31)
(027,708.66)
(028,708.66)
(029,708.66)
(030,708.66)
(031,708.66)
(032,708.66)
(033,737.01)
(034,737.01)
(035,737.01)
(036,737.01)
(037,737.01)
(038,737.01)
(039,737.01)
(040,737.01)
(041,737.01)
(042,737.01)
(043,737.01)
(044,737.01)
(045,737.01)
(046,737.01)
(047,708.66)
(048,708.66)
(049,708.66)
(050,708.66)
(051,708.66)
(052,708.66)
(053,708.66)
(054,708.66)
(055,708.66)
(056,680.31)
(057,680.31)
(058,680.31)
(059,680.31)
(060,680.31)
(061,680.31)
(062,680.31)
(063,680.31)
(064,680.31)
(065,680.31)
(066,680.31)
(067,680.31)
(068,708.66)
(069,708.66)
(070,708.66)
(071,708.66)
(072,708.66)
(073,708.66)
(074,708.66)
(075,708.66)
(076,708.66)
(077,708.66)
(078,708.66)
(079,708.66)
(080,708.66)
(081,708.66)
(082,708.66)
(083,708.66)
(084,708.66)
(085,708.66)
(086,708.66)
(087,737.01)
(088,737.01)
(089,737.01)
(090,737.01)
(091,737.01)
(092,737.01)
(093,737.01)
(094,737.01)
(095,737.01)
(096,737.01)
(097,737.01)
(098,737.01)
(099,737.01)
(100,737.01)
(101,708.66)
(102,708.66)
(103,708.66)
(104,708.66)
(105,708.66)
(106,708.66)
(107,708.66)
(108,708.66)
(109,708.66)
(110,708.66)
(111,708.66)
(112,708.66)
(113,708.66)
(114,708.66)
(115,708.66)
(116,737.01)
(117,708.66)
(118,708.66)
(119,708.66)
(120,708.66)
(121,708.66)
(122,708.66)
(123,708.66)
(124,708.66)
(125,708.66)
(126,708.66)
(127,708.66)
(128,708.66)
(129,708.66)
(130,708.66)
(131,708.66)
(132,708.66)
(133,708.66)
(134,708.66)
(135,708.66)
(136,708.66)
(137,708.66)
(138,708.66)
(139,708.66)
(140,708.66)
(141,708.66)
(142,708.66)
(143,680.31)
(144,680.31)
(145,680.31)
(146,680.31)
(147,680.31)
(148,708.66)
(149,708.66)
(150,708.66)
