(001,708.66)
(002,708.66)
(003,708.66)
(004,708.66)
(005,708.66)
(006,708.66)
(007,680.31)
(008,680.31)
(009,680.31)
(010,680.31)
(011,680.31)
(012,680.31)
(013,708.66)
(014,708.66)
(015,708.66)
(016,737.01)
(017,737.01)
(018,737.01)
(019,737.01)
(020,708.66)
(021,708.66)
(022,708.66)
(023,708.66)
(024,737.01)
(025,737.01)
(026,737.01)
(027,737.01)
(028,737.01)
(029,737.01)
(030,737.01)
(031,737.01)
(032,737.01)
(033,737.01)
(034,737.01)
(035,737.01)
(036,737.01)
(037,708.66)
(038,708.66)
(039,708.66)
(040,708.66)
(041,708.66)
(042,708.66)
(043,708.66)
(044,708.66)
(045,708.66)
(046,680.31)
(047,680.31)
(048,680.31)
(049,680.31)
(050,680.31)
(051,708.66)
(052,708.66)
(053,708.66)
(054,708.66)
(055,708.66)
(056,708.66)
(057,708.66)
(058,708.66)
(059,708.66)
(060,708.66)
(061,708.66)
(062,708.66)
(063,708.66)
(064,708.66)
(065,708.66)
(066,708.66)
(067,737.01)
(068,737.01)
(069,737.01)
(070,737.01)
(071,737.01)
(072,737.01)
(073,737.01)
(074,708.66)
(075,708.66)
(076,708.66)
(077,708.66)
(078,708.66)
(079,708.66)
(080,708.66)
(081,708.66)
(082,708.66)
(083,708.66)
(084,708.66)
(085,708.66)
(086,708.66)
(087,708.66)
(088,708.66)
(089,708.66)
(090,708.66)
(091,708.66)
(092,708.66)
(093,708.66)
(094,708.66)
(095,708.66)
(096,708.66)
(097,708.66)
(098,708.66)
(099,708.66)
(100,708.66)
(101,680.31)
(102,680.31)
(103,680.31)
(104,680.31)
(105,680.31)
(106,680.31)
(107,680.31)
(108,680.31)
(109,708.66)
(110,708.66)
(111,708.66)
(112,708.66)
(113,708.66)
(114,708.66)
(115,708.66)
(116,708.66)
(117,708.66)
(118,708.66)
(119,708.66)
(120,708.66)
(121,708.66)
(122,708.66)
(123,708.66)
(124,708.66)
(125,708.66)
(126,708.66)
(127,737.01)
(128,737.01)
(129,737.01)
(130,737.01)
(131,737.01)
(132,737.01)
(133,737.01)
(134,737.01)
(135,737.01)
(136,708.66)
(137,708.66)
(138,708.66)
(139,708.66)
(140,708.66)
(141,708.66)
(142,708.66)
(143,708.66)
(144,708.66)
(145,708.66)
(146,708.66)
(147,708.66)
(148,708.66)
(149,708.66)
(150,708.66)
