(001, 708.66)
(002, 708.66)
(003, 708.66)
(004, 708.66)
(005, 708.66)
(006, 708.66)
(007, 708.66)
(008, 708.66)
(009, 708.66)
(010, 708.66)
(011, 708.66)
(012, 708.66)
(013, 708.66)
(014, 708.66)
(015, 708.66)
(016, 708.66)
(017, 708.66)
(018, 708.66)
(019, 708.66)
(020, 708.66)
(021, 708.66)
(022, 708.66)
(023, 708.66)
(024, 708.66)
(025, 708.66)
(026, 708.66)
(027, 708.66)
(028, 708.66)
(029, 708.66)
(030, 708.66)
(031, 708.66)
(032, 708.66)
(033, 708.66)
(034, 708.66)
(035, 708.66)
(036, 708.66)
(037, 708.66)
(038, 708.66)
(039, 708.66)
(040, 708.66)
(041, 708.66)
(042, 708.66)
(043, 708.66)
(044, 708.66)
(045, 708.66)
(046, 708.66)
(047, 708.66)
(048, 708.66)
(049, 708.66)
(050, 708.66)
(051, 680.31)
(052, 680.31)
(053, 680.31)
(054, 680.31)
(055, 680.31)
(056, 680.31)
(057, 708.66)
(058, 708.66)
(059, 708.66)
(060, 708.66)
(061, 708.66)
(062, 708.66)
(063, 708.66)
(064, 708.66)
(065, 708.66)
(066, 708.66)
(067, 737.01)
(068, 737.01)
(069, 737.01)
(070, 737.01)
(071, 737.01)
(072, 737.01)
(073, 737.01)
(074, 737.01)
(075, 737.01)
(076, 737.01)
(077, 737.01)
(078, 708.66)
(079, 708.66)
(080, 708.66)
(081, 708.66)
(082, 708.66)
(083, 708.66)
(084, 708.66)
(085, 708.66)
(086, 708.66)
(087, 708.66)
(088, 708.66)
(089, 680.31)
(090, 680.31)
(091, 680.31)
(092, 680.31)
(093, 680.31)
(094, 680.31)
(095, 680.31)
(096, 680.31)
(097, 680.31)
(098, 680.31)
(099, 680.31)
(100, 680.31)
(101, 708.66)
(102, 708.66)
(103, 708.66)
(104, 708.66)
(105, 708.66)
(106, 708.66)
(107, 708.66)
(108, 708.66)
(109, 708.66)
(110, 708.66)
(111, 708.66)
(112, 708.66)
(113, 708.66)
(114, 708.66)
(115, 708.66)
(116, 708.66)
(117, 708.66)
(118, 708.66)
(119, 708.66)
(120, 708.66)
(121, 708.66)
(122, 680.31)
(123, 680.31)
(124, 680.31)
(125, 680.31)
(126, 680.31)
(127, 680.31)
(128, 680.31)
(129, 680.31)
(130, 680.31)
(131, 680.31)
(132, 680.31)
(133, 680.31)
(134, 680.31)
(135, 680.31)
(136, 680.31)
(137, 680.31)
(138, 680.31)
(139, 680.31)
(140, 708.66)
(141, 708.66)
(142, 708.66)
(143, 708.66)
(144, 708.66)
(145, 708.66)
(146, 708.66)
(147, 708.66)
(148, 708.66)
(149, 708.66)
(150, 708.66)
